id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
128,COS-00128,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,198,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62292267576,2026-12-17,1
129,SUP-00129,"Centrum Men","سنتروم رجال",Supplements,420.00,3,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622894811917,2025-12-16,1
130,MED-00130,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,197,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622634656469,2026-08-26,1
131,MED-00131,"Panadol Extra","بانادول إكسترا",Medicine,45.00,34,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622156241825,2027-01-23,1
132,MED-00132,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,51,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622872367012,2026-02-14,1
133,COS-00133,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,26,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622945722318,2027-03-10,1
134,SUP-00134,"Centrum Men","سنتروم رجال",Supplements,420.00,156,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622908330385,2027-04-27,1
135,MED-00135,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,114,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622913558220,2027-08-28,1
136,MED-00136,"Panadol Extra","بانادول إكسترا",Medicine,45.00,137,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622658406612,2026-08-26,1
137,MED-00137,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,146,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622781350621,2026-10-15,1
138,COS-00138,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,199,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622958698686,2025-12-12,1
139,SUP-00139,"Centrum Men","سنتروم رجال",Supplements,420.00,88,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,62230785016,2027-06-10,1
140,MED-00140,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,108,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622985446058,2025-12-26,1
141,MED-00141,"Panadol Extra","بانادول إكسترا",Medicine,45.00,118,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622995857881,2026-07-04,1
142,MED-00142,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,37,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622194241203,2026-05-13,1
143,COS-00143,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,31,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622877115959,2027-01-27,1
144,SUP-00144,"Centrum Men","سنتروم رجال",Supplements,420.00,120,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622948877928,2027-02-26,1
145,MED-00145,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,192,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622524206378,2026-06-21,1
146,MED-00146,"Panadol Extra","بانادول إكسترا",Medicine,45.00,81,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622537031134,2026-07-05,1
147,MED-00147,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,158,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622841231742,2026-10-02,1
148,COS-00148,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,105,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622880371694,2027-05-20,1
149,SUP-00149,"Centrum Men","سنتروم رجال",Supplements,420.00,23,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622567476891,2025-12-17,1
150,MED-00150,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,139,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622686342487,2027-08-05,1
151,MED-00151,"Panadol Extra","بانادول إكسترا",Medicine,45.00,106,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622816919030,2027-10-07,1
152,MED-00152,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,97,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622906317161,2027-07-25,1
153,COS-00153,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,185,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62225617389,2027-08-01,1
154,SUP-00154,"Centrum Men","سنتروم رجال",Supplements,420.00,77,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622337306848,2026-03-29,1
155,MED-00155,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,137,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622996439038,2027-09-08,1
156,MED-00156,"Panadol Extra","بانادول إكسترا",Medicine,45.00,77,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622507723452,2026-10-14,1
157,MED-00157,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,103,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622286219328,2027-04-02,1
158,COS-00158,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,74,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622969978455,2027-05-06,1
159,SUP-00159,"Centrum Men","سنتروم رجال",Supplements,420.00,190,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622731125825,2027-01-15,1
160,MED-00160,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,2,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622588224175,2027-02-08,1
161,MED-00161,"Panadol Extra","بانادول إكسترا",Medicine,45.00,189,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622535519346,2026-08-24,1
162,MED-00162,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,40,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622791612696,2026-07-03,1
163,COS-00163,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,145,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622190888140,2026-07-18,1
164,SUP-00164,"Centrum Men","سنتروم رجال",Supplements,420.00,132,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622917005784,2025-12-21,1
165,MED-00165,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,109,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622169042308,2025-12-26,1
166,MED-00166,"Panadol Extra","بانادول إكسترا",Medicine,45.00,82,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622982719137,2027-03-15,1
167,MED-00167,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,50,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622379465404,2026-10-31,1
168,COS-00168,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,66,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622933346243,2026-12-05,1
169,SUP-00169,"Centrum Men","سنتروم رجال",Supplements,420.00,27,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622819580849,2026-07-05,1
170,MED-00170,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,34,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622457194694,2027-09-05,1
171,MED-00171,"Panadol Extra","بانادول إكسترا",Medicine,45.00,130,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622362330689,2027-07-22,1
172,MED-00172,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,82,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622139019682,2027-05-02,1
173,COS-00173,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,100,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62268828959,2026-07-06,1
174,SUP-00174,"Centrum Men","سنتروم رجال",Supplements,420.00,95,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622488512907,2026-06-07,1
175,MED-00175,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,197,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622817053770,2027-02-01,1
176,MED-00176,"Panadol Extra","بانادول إكسترا",Medicine,45.00,130,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622372654244,2027-03-29,1
177,MED-00177,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,106,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622604890190,2026-07-02,1
178,COS-00178,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,85,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622116454272,2026-10-14,1
179,SUP-00179,"Centrum Men","سنتروم رجال",Supplements,420.00,144,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622415865615,2026-03-08,1
180,MED-00180,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,61,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622112940843,2025-12-31,1
181,MED-00181,"Panadol Extra","بانادول إكسترا",Medicine,45.00,35,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622197360404,2027-10-24,1
182,MED-00182,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,100,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622191004786,2026-10-31,1
183,COS-00183,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,122,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62254622043,2026-10-15,1
184,SUP-00184,"Centrum Men","سنتروم رجال",Supplements,420.00,159,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622463239525,2026-01-24,1
185,MED-00185,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,139,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622808726122,2027-07-20,1
186,MED-00186,"Panadol Extra","بانادول إكسترا",Medicine,45.00,63,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622287630534,2026-03-23,1
187,MED-00187,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,126,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622660012975,2026-10-27,1
188,COS-00188,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,25,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622810503673,2027-03-05,1
189,SUP-00189,"Centrum Men","سنتروم رجال",Supplements,420.00,189,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622461110964,2025-12-31,1
190,MED-00190,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,75,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622381950742,2026-11-13,1
191,MED-00191,"Panadol Extra","بانادول إكسترا",Medicine,45.00,87,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622276062762,2026-04-24,1
192,MED-00192,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,108,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622999123126,2026-09-30,1
193,COS-00193,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,131,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622709832720,2027-02-15,1
194,SUP-00194,"Centrum Men","سنتروم رجال",Supplements,420.00,28,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622619304196,2027-09-28,1
195,MED-00195,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,19,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622859825511,2027-09-20,1
196,MED-00196,"Panadol Extra","بانادول إكسترا",Medicine,45.00,64,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622406115916,2027-02-05,1
197,MED-00197,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,52,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622740217613,2025-12-13,1
198,COS-00198,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,94,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622399539005,2027-10-01,1
199,SUP-00199,"Centrum Men","سنتروم رجال",Supplements,420.00,1,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622808466807,2027-10-18,1
200,MED-00200,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,20,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622914752485,2026-08-02,1
